redgauntlet;by;sir;
the;ford;i;
ford;i;had;
i;had;no;
had;no;fear;
no;fear;whatever;
fear;whatever;for;
whatever;for;benjie;
for;benjie;for;
benjie;for;the;
for;the;blackguard;
the;blackguard;vermin;
blackguard;vermin;though;
vermin;though;he;
though;he;could;
he;could;not;
could;not;manage;
not;manage;the;
manage;the;refractory;
the;refractory;horse;
refractory;horse;stuck;
horse;stuck;on;
stuck;on;his;
on;his;seat;
his;seat;like;
seat;like;a;
like;a;monkey;
a;monkey;solomon;
monkey;solomon;and;
solomon;and;benjie;
and;benjie;scrambled;
benjie;scrambled;through;
scrambled;through;the;
through;the;ford;
the;ford;with;
ford;with;little;
with;little;inconvenience;
little;inconvenience;and;
inconvenience;and;resumed;
and;resumed;their;
resumed;their;gallop;
their;gallop;on;
gallop;on;the;
on;the;other;
the;other;side;
other;side;it;
side;it;was;
it;was;impossible;
was;impossible;to;
impossible;to;guess;
to;guess;whether;
guess;whether;on;
whether;on;this;
on;this;last;
this;last;occasion;
last;occasion;benjie;
occasion;benjie;was;
benjie;was;running;
was;running;off;
running;off;with;
off;with;solomon;
with;solomon;or;
solomon;or;solomon;
or;solomon;with;
solomon;with;benjie;
with;benjie;but;
benjie;but;judging;
but;judging;from;
judging;from;character;
from;character;and;
character;and;motives;
and;motives;i;
motives;i;rather;
i;rather;suspected;
rather;suspected;the;
suspected;the;former;
the;former;i;
former;i;could;
i;could;not;
could;not;help;
not;help;laughing;
help;laughing;as;
laughing;as;the;
as;the;rascal;
the;rascal;passed;
rascal;passed;me;
passed;me;grinning;
me;grinning;betwixt;
grinning;betwixt;terror;
betwixt;terror;and;
terror;and;delight;
and;delight;perched;
delight;perched;on;
perched;on;the;
on;the;very;
the;very;pommel;
very;pommel;of;
pommel;of;the;
of;the;saddle;
the;saddle;and;
saddle;and;holding;
and;holding;with;
holding;with;extended;
with;extended;arms;
extended;arms;by;
arms;by;bridle;
by;bridle;and;
bridle;and;mane;
and;mane;while;
mane;while;solomon;
while;solomon;the;
solomon;the;bit;
the;bit;secured;
bit;secured;between;
secured;between;his;
between;his;teeth;
his;teeth;and;
teeth;and;his;
and;his;head;
his;head;bored;
head;bored;down;
bored;down;betwixt;
down;betwixt;his;
betwixt;his;forelegs;
his;forelegs;passed;
forelegs;passed;his;
passed;his;master;
his;master;in;
master;in;this;
in;this;unwonted;
this;unwonted;guise;
unwonted;guise;as;
guise;as;hard;
as;hard;as;
hard;as;he;
as;he;could;
he;could;pelt;
could;pelt;the;
pelt;the;mischievous;
the;mischievous;bastard;
mischievous;bastard;exclaimed;
bastard;exclaimed;the;
exclaimed;the;quaker;
the;quaker;terrified;
quaker;terrified;out;
terrified;out;of;
out;of;his;
of;his;usual;
his;usual;moderation;
usual;moderation;of;
moderation;of;speech--the;
of;speech--the;doomed;
speech--the;doomed;gallows-bird;
doomed;gallows-bird;he;
gallows-bird;he;will;
he;will;break;
will;break;solomons;
break;solomons;wind;
solomons;wind;to;
wind;to;a;
to;a;certainty;
a;certainty;i;
certainty;i;prayed;
i;prayed;him;
prayed;him;to;
him;to;be;
to;be;comforted--assured;
be;comforted--assured;him;
comforted--assured;him;a;
him;a;brushing;
a;brushing;gallop;
brushing;gallop;would;
gallop;would;do;
would;do;his;
do;his;favourite;
his;favourite;no;
favourite;no;harm;
no;harm;and;
harm;and;reminded;
and;reminded;him;
reminded;him;of;
him;of;the;
of;the;censure;
the;censure;he;
censure;he;had;
he;had;bestowed;
had;bestowed;on;
bestowed;on;me;
on;me;a;
me;a;minute;
a;minute;before;
minute;before;for;
before;for;applying;
for;applying;a;
applying;a;harsh;
a;harsh;epithet;
harsh;epithet;to;
epithet;to;the;
to;the;boy;
the;boy;but;
boy;but;joshua;
but;joshua;was;
joshua;was;not;
was;not;without;
not;without;his;
without;his;answer;
his;answer;friend;
answer;friend;youth;
friend;youth;he;
youth;he;said;
he;said;thou;
said;thou;didst;
thou;didst;speak;
didst;speak;of;
speak;of;the;
of;the;lads;
the;lads;soul;
lads;soul;which;
soul;which;thou;
which;thou;didst;
thou;didst;affirm;
didst;affirm;belonged;
affirm;belonged;to;
belonged;to;the;
to;the;enemy;
the;enemy;and;
enemy;and;of;
and;of;that;
of;that;thou;
that;thou;couldst;
thou;couldst;say;
couldst;say;nothing;
say;nothing;of;
nothing;of;thine;
of;thine;own;
thine;own;knowledge;
own;knowledge;on;
knowledge;on;the;
on;the;contrary;
the;contrary;i;
contrary;i;did;
i;did;but;
did;but;speak;
but;speak;of;
speak;of;his;
of;his;outward;
his;outward;man;
outward;man;which;
man;which;will;
which;will;assuredly;
will;assuredly;be;
assuredly;be;suspended;
be;suspended;by;
suspended;by;a;
by;a;cord;
a;cord;if;
cord;if;he;
if;he;mendeth;
he;mendeth;not;
mendeth;not;his;
not;his;manners;
his;manners;men;
manners;men;say;
men;say;that;
say;that;young;
that;young;as;
young;as;he;
as;he;is;
he;is;he;
is;he;is;
he;is;one;
is;one;of;
one;of;the;
of;the;lairds;
the;lairds;gang;
lairds;gang;of;
gang;of;the;
of;the;lairds;
the;lairds;gang;
lairds;gang;said;
gang;said;i;
said;i;repeating;
i;repeating;the;
repeating;the;words;
the;words;in;
words;in;surprise;
in;surprise;do;
surprise;do;you;
do;you;mean;
you;mean;the;
mean;the;person;
the;person;with;
person;with;whom;
with;whom;i;
whom;i;slept;
i;slept;last;
slept;last;night;
last;night;i;
night;i;heard;
i;heard;you;
heard;you;call;
you;call;him;
call;him;the;
him;the;laird;
the;laird;is;
laird;is;he;
is;he;at;
he;at;the;
at;the;head;
the;head;of;
head;of;a;
of;a;gang;
a;gang;nay;
gang;nay;i;
nay;i;meant;
i;meant;not;
meant;not;precisely;
not;precisely;a;
precisely;a;gang;
a;gang;said;
gang;said;the;
said;the;quaker;
the;quaker;who;
quaker;who;appeared;
who;appeared;in;
appeared;in;his;
in;his;haste;
his;haste;to;
haste;to;have;
to;have;spoken;
have;spoken;more;
spoken;more;than;
more;than;he;
than;he;intended--a;
he;intended--a;company;
intended--a;company;or;
company;or;party;
or;party;i;
party;i;should;
i;should;have;
should;have;said;
have;said;but;
said;but;thus;
but;thus;it;
thus;it;is;
it;is;friend;
is;friend;latimer;
friend;latimer;with;
latimer;with;the;
with;the;wisest;
the;wisest;men;
wisest;men;when;
men;when;they;
when;they;permit;
they;permit;themselves;
permit;themselves;to;
themselves;to;be;
to;be;perturbed;
be;perturbed;with;
perturbed;with;passion;
with;passion;and;
passion;and;speak;
and;speak;as;
speak;as;in;
as;in;a;
in;a;fever;
a;fever;or;
fever;or;as;
or;as;with;
as;with;the;
with;the;tongue;
the;tongue;of;
tongue;of;the;
of;the;foolish;
the;foolish;and;
foolish;and;the;
and;the;forward;
the;forward;and;
forward;and;although;
and;although;thou;
although;thou;hast;
thou;hast;been;
hast;been;hasty;
been;hasty;to;
hasty;to;mark;
to;mark;my;
mark;my;infirmity;
my;infirmity;yet;
infirmity;yet;i;
yet;i;grieve;
i;grieve;not;
grieve;not;that;
not;that;thou;
that;thou;hast;
thou;hast;been;
hast;been;a;
been;a;witness;
a;witness;to;
witness;to;it;
to;it;seeing;
it;seeing;that;
seeing;that;the;
that;the;stumbles;
the;stumbles;of;
stumbles;of;the;
of;the;wise;
the;wise;may;
wise;may;be;
may;be;no;
be;no;less;
no;less;a;
less;a;caution;
a;caution;to;
caution;to;youth;
to;youth;and;
youth;and;inexperience;
and;inexperience;than;
inexperience;than;is;
than;is;the;
is;the;fall;
the;fall;of;
fall;of;the;
of;the;foolish;
the;foolish;this;
foolish;this;was;
this;was;a;
was;a;sort;
a;sort;of;
sort;of;acknowledgement;
of;acknowledgement;of;
acknowledgement;of;what;
of;what;i;
what;i;had;
i;had;already;
had;already;begun;
already;begun;to;
begun;to;suspect--that;
to;suspect--that;my;
suspect--that;my;new;
my;new;friends;
new;friends;real;
friends;real;goodness;
real;goodness;of;
goodness;of;disposition;
of;disposition;joined;
disposition;joined;to;
joined;to;the;
to;the;acquired;
the;acquired;quietism;
acquired;quietism;of;
quietism;of;his;
of;his;religious;
his;religious;sect;
religious;sect;had;
sect;had;been;
had;been;unable;
been;unable;entirely;
unable;entirely;to;
entirely;to;check;
to;check;the;
check;the;effervescence;
the;effervescence;of;
effervescence;of;a;
of;a;temper;
a;temper;naturally;
temper;naturally;warm;
naturally;warm;and;
warm;and;hasty;
and;hasty;upon;
hasty;upon;the;
upon;the;present;
the;present;occasion;
present;occasion;as;
occasion;as;if;
as;if;sensible;
if;sensible;he;
sensible;he;had;
he;had;displayed;
had;displayed;a;
displayed;a;greater;
a;greater;degree;
greater;degree;of;
degree;of;emotion;
of;emotion;than;
emotion;than;became;
than;became;his;
became;his;character;
his;character;joshua;
character;joshua;avoided;
joshua;avoided;further;
avoided;further;allusion;
further;allusion;to;
allusion;to;benjie;
to;benjie;and;
benjie;and;solomon;
and;solomon;and;
solomon;and;proceeded;
and;proceeded;to;
proceeded;to;solicit;
to;solicit;my;
solicit;my;attention;
my;attention;to;
attention;to;the;
to;the;natural;
the;natural;objects;
natural;objects;around;
objects;around;us;
around;us;which;
us;which;increased;
which;increased;in;
increased;in;beauty;
in;beauty;and;
beauty;and;interest;
and;interest;as;
interest;as;still;
as;still;conducted;
still;conducted;by;
conducted;by;the;
by;the;meanders;
the;meanders;of;
meanders;of;the;
of;the;brook;
the;brook;we;
brook;we;left;
we;left;the;
left;the;common;
the;common;behind;
common;behind;us;
behind;us;and;
us;and;entered;
and;entered;a;
entered;a;more;
a;more;cultivated;
more;cultivated;and;
cultivated;and;enclosed;
and;enclosed;country;
enclosed;country;where;
country;where;arable;
where;arable;and;
arable;and;pasture;
and;pasture;ground;
pasture;ground;was;
ground;was;agreeably;
was;agreeably;varied;
agreeably;varied;with;
varied;with;groves;
with;groves;and;
groves;and;hedges;
and;hedges;descending;
hedges;descending;now;
descending;now;almost;
now;almost;close;
almost;close;to;
close;to;the;
to;the;stream;
the;stream;our;
stream;our;course;
our;course;lay;
course;lay;through;
lay;through;a;
through;a;little;
a;little;gate;
little;gate;into;
gate;into;a;
into;a;pathway;
a;pathway;kept;
pathway;kept;with;
kept;with;great;
with;great;neatness;
great;neatness;the;
neatness;the;sides;
the;sides;of;
sides;of;which;
of;which;were;
which;were;decorated;
were;decorated;with;
decorated;with;trees;
with;trees;and;
trees;and;flowering;
and;flowering;shrubs;
flowering;shrubs;of;
shrubs;of;the;
of;the;hardier;
the;hardier;species;
hardier;species;until;
species;until;ascending;
until;ascending;by;
ascending;by;a;
by;a;gentle;
a;gentle;slope;
gentle;slope;we;
slope;we;issued;
we;issued;from;
issued;from;the;
from;the;grove;
the;grove;and;
grove;and;stood;
and;stood;almost;
stood;almost;at;
almost;at;once;
at;once;in;
once;in;front;
in;front;of;
front;of;a;
of;a;low;
a;low;but;
low;but;very;
but;very;neat;
very;neat;building;
neat;building;of;
building;of;an;
of;an;irregular;
an;irregular;form;
irregular;form;and;
form;and;my;
and;my;guide;
my;guide;shaking;
guide;shaking;me;
shaking;me;cordially;
me;cordially;by;
cordially;by;the;
by;the;hand;
the;hand;made;
hand;made;me;
made;me;welcome;
me;welcome;to;
welcome;to;mount;
to;mount;sharon;
mount;sharon;the;
sharon;the;wood;
the;wood;through;
wood;through;which;
through;which;we;
which;we;had;
we;had;approached;
had;approached;this;
approached;this;little;
this;little;mansion;
little;mansion;was;
mansion;was;thrown;
was;thrown;around;
thrown;around;it;
around;it;both;
it;both;on;
both;on;the;
on;the;north;
the;north;and;
north;and;north-west;
and;north-west;but;
north-west;but;breaking;
but;breaking;off;
breaking;off;into;
off;into;different;
into;different;directions;
different;directions;was;
directions;was;intersected;
was;intersected;by;
intersected;by;a;
by;a;few;
a;few;fields;
few;fields;well;
fields;well;watered;
well;watered;and;
watered;and;sheltered;
and;sheltered;the;
sheltered;the;house;
the;house;fronted;
house;fronted;to;
fronted;to;the;
to;the;south-east;
the;south-east;and;
south-east;and;from;
and;from;thence;
from;thence;the;
thence;the;pleasure-ground;
the;pleasure-ground;or;
pleasure-ground;or;i;
or;i;should;
i;should;rather;
should;rather;say;
rather;say;the;
say;the;gardens;
the;gardens;sloped;
gardens;sloped;down;
sloped;down;to;
down;to;the;
to;the;water;
the;water;i;
water;i;afterwards;
i;afterwards;understood;
afterwards;understood;that;
understood;that;the;
that;the;father;
the;father;of;
father;of;the;
of;the;present;
the;present;proprietor;
present;proprietor;had;
proprietor;had;a;
had;a;considerable;
a;considerable;taste;
considerable;taste;for;
taste;for;horticulture;
for;horticulture;which;
horticulture;which;had;
which;had;been;
had;been;inherited;
been;inherited;by;
inherited;by;his;
by;his;son;
his;son;and;
son;and;had;
and;had;formed;
had;formed;these;
formed;these;gardens;
these;gardens;which;
gardens;which;with;
which;with;their;
with;their;shaven;
their;shaven;turf;
shaven;turf;pleached;
turf;pleached;alleys;
pleached;alleys;wildernesses;
alleys;wildernesses;and;
wildernesses;and;exotic;
and;exotic;trees;
exotic;trees;and;
trees;and;shrubs;
and;shrubs;greatly;
shrubs;greatly;excelled;
greatly;excelled;anything;
excelled;anything;of;
anything;of;the;
of;the;kind;
the;kind;which;
kind;which;had;
which;had;been;
had;been;attempted;
been;attempted;in;
attempted;in;the;
in;the;neighbourhood;
the;neighbourhood;if;
neighbourhood;if;there;
if;there;was;
there;was;a;
was;a;little;
a;little;vanity;
little;vanity;in;
vanity;in;the;
in;the;complacent;
the;complacent;smile;
complacent;smile;with;
smile;with;which;
with;which;joshua;
which;joshua;geddes;
joshua;geddes;saw;
geddes;saw;me;
saw;me;gaze;
me;gaze;with;
gaze;with;delight;
with;delight;on;
delight;on;a;
on;a;scene;
a;scene;so;
scene;so;different;
so;different;from;
different;from;the;
from;the;naked;
the;naked;waste;
naked;waste;we;
waste;we;had;
we;had;that;
had;that;day;
that;day;traversed;
day;traversed;in;
traversed;in;company;
in;company;it;
company;it;might;
it;might;surely;
might;surely;be;
surely;be;permitted;
be;permitted;to;
permitted;to;one;
to;one;who;
one;who;cultivating;
who;cultivating;and;
cultivating;and;improving;
and;improving;the;
improving;the;beauties;
the;beauties;of;
beauties;of;nature;
of;nature;had;
nature;had;found;
had;found;therein;
found;therein;as;
therein;as;he;
as;he;said;
he;said;bodily;
said;bodily;health;
bodily;health;and;
health;and;a;
and;a;pleasing;
a;pleasing;relaxation;
pleasing;relaxation;for;
relaxation;for;the;
for;the;mind;
the;mind;at;
mind;at;the;
at;the;bottom;
the;bottom;of;
bottom;of;the;
of;the;extended;
the;extended;gardens;
extended;gardens;the;
gardens;the;brook;
the;brook;wheeled;
brook;wheeled;round;
wheeled;round;in;
round;in;a;
in;a;wide;
a;wide;semicircle;
wide;semicircle;and;
semicircle;and;was;
and;was;itself;
was;itself;their;
itself;their;boundary;
their;boundary;the;
boundary;the;opposite;
the;opposite;side;
opposite;side;was;
side;was;no;
was;no;part;
no;part;of;
part;of;joshuas;
of;joshuas;domain;
joshuas;domain;but;
domain;but;the;
but;the;brook;
the;brook;was;
brook;was;there;
was;there;skirted;
there;skirted;by;
skirted;by;a;
by;a;precipitous;
a;precipitous;rock;
precipitous;rock;of;
rock;of;limestone;
of;limestone;which;
limestone;which;seemed;
which;seemed;a;
seemed;a;barrier;
a;barrier;of;
barrier;of;natures;
of;natures;own;
natures;own;erecting;
own;erecting;around;
erecting;around;his;
around;his;little;
his;little;eden;
little;eden;of;
eden;of;beauty;
of;beauty;comfort;
beauty;comfort;and;
comfort;and;peace;
and;peace;but;
peace;but;i;
but;i;must;
i;must;not;
must;not;let;
not;let;thee;
let;thee;forget;
thee;forget;said;
forget;said;the;
said;the;kind;
the;kind;quaker;
kind;quaker;amidst;
quaker;amidst;thy;
amidst;thy;admiration;
thy;admiration;of;
admiration;of;these;
of;these;beauties;
these;beauties;of;
beauties;of;our;
of;our;little;
our;little;inheritance;
little;inheritance;that;
inheritance;that;thy;
that;thy;breakfast;
thy;breakfast;has;
breakfast;has;been;
has;been;a;
been;a;light;
a;light;one;
light;one;so;
one;so;saying;
so;saying;joshua;
saying;joshua;conducted;
joshua;conducted;me;
conducted;me;to;
me;to;a;
to;a;small;
a;small;sashed;
small;sashed;door;
sashed;door;opening;
door;opening;under;
opening;under;a;
under;a;porch;
a;porch;amply;
porch;amply;mantled;
amply;mantled;by;
mantled;by;honeysuckle;
by;honeysuckle;and;
honeysuckle;and;clematis;
and;clematis;into;
clematis;into;a;
into;a;parlour;
a;parlour;of;
parlour;of;moderate;
of;moderate;size;
moderate;size;the;
size;the;furniture;
the;furniture;of;
furniture;of;which;
of;which;in;
which;in;plainness;
in;plainness;and;
plainness;and;excessive;
and;excessive;cleanliness;
excessive;cleanliness;bore;
cleanliness;bore;the;
bore;the;characteristic;
the;characteristic;marks;
characteristic;marks;of;
marks;of;the;
of;the;sect;
the;sect;to;
sect;to;which;
to;which;the;
which;the;owner;
the;owner;belonged;
owner;belonged;thy;
belonged;thy;fathers;
thy;fathers;hannah;
fathers;hannah;is;
hannah;is;generally;
is;generally;allowed;
generally;allowed;to;
allowed;to;be;
to;be;an;
be;an;exception;
an;exception;to;
exception;to;all;
to;all;scottish;
all;scottish;housekeepers;
scottish;housekeepers;and;
housekeepers;and;stands;
and;stands;unparalleled;
stands;unparalleled;for;
unparalleled;for;cleanliness;
for;cleanliness;among;
cleanliness;among;the;
among;the;women;
the;women;of;
women;of;auld;
of;auld;reekie;
auld;reekie;but;
reekie;but;the;
but;the;cleanliness;
the;cleanliness;of;
cleanliness;of;hannah;
of;hannah;is;
hannah;is;sluttishness;
is;sluttishness;compared;
sluttishness;compared;to;
compared;to;the;
to;the;scrupulous;
the;scrupulous;purifications;
scrupulous;purifications;of;
purifications;of;these;
of;these;people;
these;people;who;
